epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,3365.85,0.52028,0.3408,0.83285,0.9808,0.98833,0.99411,0.90747,0.44942,0.29151,0.80111,0.0014852,0.0014852,0.0014852
80,3406.56,0.53881,0.35363,0.83461,0.97682,0.98379,0.99239,0.89559,0.46855,0.30761,0.80329,0.0014786,0.0014786,0.0014786
81,3449.06,0.53384,0.34919,0.83995,0.99215,0.98319,0.99426,0.90234,0.45855,0.30003,0.80405,0.001472,0.001472,0.001472
82,3492.27,0.53257,0.34383,0.83169,0.9725,0.98833,0.99296,0.90134,0.4526,0.29263,0.80417,0.0014654,0.0014654,0.0014654
83,3534.83,0.52591,0.34385,0.83055,0.97696,0.98975,0.99359,0.9131,0.45648,0.2909,0.79899,0.0014588,0.0014588,0.0014588
84,3576.06,0.53099,0.34542,0.83096,0.98546,0.98833,0.9939,0.90578,0.45952,0.29504,0.80678,0.0014522,0.0014522,0.0014522
85,3618.24,0.51876,0.33512,0.83212,0.98831,0.98714,0.99393,0.90689,0.45178,0.27695,0.7975,0.0014456,0.0014456,0.0014456
86,3662.73,0.50928,0.34023,0.83018,0.9916,0.98833,0.99453,0.90335,0.45777,0.28828,0.80177,0.001439,0.001439,0.001439
87,3704.04,0.51732,0.33735,0.8246,0.99221,0.99087,0.99426,0.91069,0.45868,0.29531,0.8004,0.0014324,0.0014324,0.0014324
88,3747.47,0.51286,0.3383,0.83458,0.9929,0.98054,0.99414,0.90633,0.43765,0.2846,0.79989,0.0014258,0.0014258,0.0014258
89,3788.73,0.51564,0.33932,0.82808,0.98433,0.97793,0.9932,0.90223,0.4569,0.28843,0.80148,0.0014192,0.0014192,0.0014192
90,3831.22,0.50785,0.337,0.83107,0.99216,0.98477,0.99469,0.91067,0.43828,0.28186,0.79693,0.0014126,0.0014126,0.0014126
91,3874.27,0.51319,0.34247,0.83382,0.98354,0.99222,0.99384,0.90695,0.44897,0.28641,0.80231,0.001406,0.001406,0.001406
92,3916.89,0.50425,0.33441,0.82591,0.99077,0.98833,0.99453,0.91461,0.4364,0.27248,0.7996,0.0013994,0.0013994,0.0013994
93,3960.34,0.51763,0.34631,0.83123,0.994,0.97665,0.99411,0.91082,0.43242,0.2841,0.79734,0.0013928,0.0013928,0.0013928
94,4002.16,0.52122,0.34621,0.83241,0.99215,0.9837,0.99419,0.90698,0.44628,0.28195,0.79789,0.0013862,0.0013862,0.0013862
95,4044.23,0.51569,0.33094,0.82754,0.98037,0.99222,0.99433,0.90625,0.44038,0.28426,0.8,0.0013796,0.0013796,0.0013796
96,4086.09,0.52597,0.34008,0.83058,0.98432,0.97674,0.9938,0.90286,0.44631,0.29418,0.80488,0.001373,0.001373,0.001373
97,4130.29,0.49046,0.32428,0.82277,0.99217,0.98582,0.99431,0.90934,0.43685,0.27986,0.79648,0.0013664,0.0013664,0.0013664
98,4171.51,0.51819,0.3289,0.82499,0.97542,0.98444,0.99378,0.91701,0.42595,0.27177,0.79676,0.0013598,0.0013598,0.0013598
99,4214.2,0.51295,0.32739,0.82476,0.98273,0.98444,0.99381,0.91002,0.42384,0.27144,0.79706,0.0013532,0.0013532,0.0013532
100,4258.22,0.50038,0.32487,0.82332,0.98354,0.98444,0.99382,0.9101,0.42273,0.26928,0.79778,0.0013466,0.0013466,0.0013466
101,4300.58,0.49196,0.32407,0.82371,0.98828,0.99222,0.99469,0.91328,0.42267,0.26239,0.79367,0.00134,0.00134,0.00134
102,4343.6,0.50243,0.32156,0.82332,0.98444,0.99222,0.99441,0.91956,0.41771,0.26584,0.79471,0.0013334,0.0013334,0.0013334
103,4385.68,0.50441,0.32587,0.82561,0.97241,0.98054,0.99299,0.90636,0.44097,0.28297,0.79657,0.0013268,0.0013268,0.0013268
104,4427.74,0.49198,0.32094,0.82329,0.98832,0.98744,0.99386,0.91918,0.41962,0.2658,0.79637,0.0013202,0.0013202,0.0013202
105,4468.59,0.50636,0.32773,0.8301,0.98076,0.99181,0.99318,0.91927,0.41263,0.26388,0.79527,0.0013136,0.0013136,0.0013136
106,4512.78,0.48835,0.32395,0.82336,0.98455,0.99222,0.99469,0.92007,0.41889,0.26588,0.79422,0.001307,0.001307,0.001307
107,4554.48,0.50407,0.31996,0.82425,0.99212,0.98033,0.99409,0.91458,0.42449,0.26409,0.79241,0.0013004,0.0013004,0.0013004
108,4597.64,0.48777,0.31495,0.81893,0.98544,0.98054,0.99415,0.91737,0.42854,0.26864,0.79847,0.0012938,0.0012938,0.0012938
109,4639.03,0.48854,0.31463,0.82642,0.98455,0.99167,0.99422,0.91907,0.41896,0.26684,0.79619,0.0012872,0.0012872,0.0012872
110,4683.22,0.48221,0.31997,0.82154,0.9846,0.99525,0.99477,0.92904,0.42211,0.26314,0.79596,0.0012806,0.0012806,0.0012806
111,4724.86,0.49156,0.32088,0.82454,0.98454,0.9912,0.99465,0.92153,0.41162,0.26688,0.79215,0.001274,0.001274,0.001274
112,4766.98,0.51171,0.33498,0.82974,0.98278,0.98833,0.99434,0.91652,0.42715,0.27525,0.79572,0.0012674,0.0012674,0.0012674
113,4810.45,0.48976,0.32318,0.82627,0.97636,0.99611,0.99469,0.91876,0.42973,0.26592,0.79321,0.0012608,0.0012608,0.0012608
114,4852.78,0.48592,0.31599,0.82597,0.9872,0.98054,0.99445,0.90963,0.42714,0.26729,0.79509,0.0012542,0.0012542,0.0012542
115,4895.73,0.49717,0.31677,0.82448,0.99218,0.98691,0.99417,0.91307,0.4227,0.26573,0.79518,0.0012476,0.0012476,0.0012476
116,4937.61,0.489,0.31978,0.82607,0.98803,0.98833,0.99398,0.91073,0.42587,0.27196,0.79315,0.001241,0.001241,0.001241
117,4980.95,0.48543,0.31092,0.82246,0.9876,0.99222,0.99449,0.92096,0.41967,0.26493,0.7932,0.0012344,0.0012344,0.0012344
