epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,4424.48,0.44809,0.2356,1.1302,0.99867,1,0.99499,0.9587,0.31011,0.12836,0.92148,0.007129,0.007129,0.007129
89,4476.77,0.44645,0.23661,1.13522,0.99876,0.99999,0.99499,0.95848,0.30969,0.12784,0.92187,0.007096,0.007096,0.007096
90,4529.69,0.44663,0.23499,1.12926,0.99869,1,0.99499,0.95845,0.30964,0.1281,0.92169,0.007063,0.007063,0.007063
91,4581.35,0.45341,0.23901,1.13443,0.99863,1,0.99499,0.95883,0.30934,0.12712,0.92132,0.00703,0.00703,0.00703
92,4634.11,0.44976,0.23608,1.12827,0.99866,1,0.99499,0.95819,0.30926,0.12747,0.92102,0.006997,0.006997,0.006997
93,4686.8,0.44785,0.23509,1.13123,0.99867,1,0.99499,0.95899,0.30909,0.12742,0.92099,0.006964,0.006964,0.006964
94,4739.39,0.45009,0.23575,1.13466,0.99866,1,0.99499,0.95913,0.3098,0.12776,0.92199,0.006931,0.006931,0.006931
95,4791.67,0.44423,0.23505,1.13132,0.99869,1,0.99499,0.95855,0.30987,0.12767,0.92236,0.006898,0.006898,0.006898
96,4843.81,0.44749,0.23487,1.13524,0.99933,1,0.995,0.95869,0.30937,0.12728,0.92197,0.006865,0.006865,0.006865
97,4895.39,0.44773,0.23402,1.12732,0.9987,1,0.99499,0.95919,0.30927,0.12726,0.92209,0.006832,0.006832,0.006832
98,4947.94,0.44528,0.23185,1.13168,0.99931,1,0.995,0.95827,0.30954,0.12801,0.92238,0.006799,0.006799,0.006799
99,4999.08,0.44757,0.23286,1.13382,0.99931,1,0.995,0.95892,0.30939,0.12844,0.92197,0.006766,0.006766,0.006766
100,5050.18,0.44515,0.23388,1.12345,0.99932,1,0.995,0.95883,0.30927,0.12757,0.92178,0.006733,0.006733,0.006733
